Gender1F,Gender1M,FirstAuthorCountry,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,Gender4M,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender11,Gender21,Gender1,Gender41,Gender51,Gender61,Gender71,Gender81,Gender91,Gender101,Gender111,Gender121,Gender131,Gender141,Gender151,Gender161,Gender171,AllAuthors,Title
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Livingstone Dan' u'Miranda Eduardo'],Orb3 -- Adaptive Interface Design for Real time Sound Synthesis \& Diffusion within Socially Mediated Spaces
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Loscos Alex' u'Aussenac Thomas'],The wahwactor: a voice controlled wah-wah pedal
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Lugo Robert' u'Damondrick Jack'],Beat Boxing : Expressive Control for Electronic Music Performance and Musical Applications
0,1,Vancouver BC Canada,2005,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'M\\""{a}ki-patola Teemu' u'Laitinen Juha' u'Kanerva Aki' u'Takala Tapio']",Experiments with Virtual Reality Instruments
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Magnusson Thor'],ixi software: The Interface as Instrument
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Maki-patola Teemu'],User Interface Comparison for Virtual Drums
1,0,Vancouver BC Canada,2005,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Marinelli Maia' u'Lamenzo Jared' u'Borissov Liubo'],Mocean
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Matsumura Seiichiro' u'Arakawa Chuichi'],Hop Step Junk: Sonic Visualization using Footsteps
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Melo Mauricio' u'Fan Doria'],Swayway - Midi Chimes
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Miranda Eduardo' u'Brouse Andrew'],Toward Direct Brain-Computer Musical Interfaces
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Oore Sageev'],Learning Advanced Skills on New Instruments
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Overholt Dan'],The Overtone Violin
0,1,Vancouver BC Canada,2005,6,NIME,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Pellarin Lars' u'B\\""{o}ttcher Niels' u'Olsen Jakob M.' u'Gregersen Ole' u'Serafin Stefania' u'Guglielmi Michel']",Connecting Strangers at a Train Station
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Pelletier Jean-Marc'],A Graphical Interface for Real-Time Signal Routing
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Poepel Cornelius'],On Interface Expressivity: A Player-Based Study
0,1,Vancouver BC Canada,2005,7,NIME,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Rodet Xavier' u'Lambert Jean-Philippe' u'Cahen Roland' u'Gaudy Thomas' u'Guedy Fabrice' u'Gosselin Florian' u'Mobuchon Pascal'],Study of haptic and visual interaction for sound and music control in the Phase project
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Rodr\\'{\\i}guez David"" u""Rodr\\'{\\i}guez Iv\\'{a}n""]",VIFE \_ alpha v.01 Real-time Visual Sound Installation performed by Glove-Gesture
0,1,Vancouver BC Canada,2005,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Rodrigues Paulo Maria' u'Gir\\~{a}o Luis Miguel' u'Gehlhaar Rolf'],CyberSong
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Scavone Gary' u'Silva Andrey R.'],Frequency Content of Breath Pressure and Implications for Use in Control
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Schiemer Greg' u'Havryliv Mark'],Pocket Gamelan: a Pure Data interface for mobile phones
0,1,Vancouver BC Canada,2005,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Silva Andrey R.' u'Wanderley Marcelo M.' u'Scavone Gary'],On the Use of Flute Air Jet as A Musical Control Variable
0,1,Vancouver BC Canada,2005,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Singer Eric' u'Feddersen Jeff' u'Bowen Bil'],A Large-Scale Networked Robotic Musical Instrument Installation
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Sinyor Elliot' u'Wanderley Marcelo M.'],Gyrotyre : A dynamic hand-held computer-music controller based on a spinning wheel
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Socolofsky Eric'],Contemplace
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Steiner Hans-christoph'],[hid] toolkit: a Unified Framework for Instrument Design
1,0,Vancouver BC Canada,2005,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Taylor Robyn' u'Torres Daniel' u'Boulanger Pierre'],Using Music to Interact with a Virtual Character
0,1,Vancouver BC Canada,2005,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Tindale Adam R.' u'Kapur Ajay' u'Tzanetakis George' u'Driessen Peter' u'Schloss Andrew'],A Comparison of Sensor Strategies for Capturing Percussive Gestures
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Topper David' u'Swendsen Peter V.'],Wireless Dance Control : PAIR and WISEAR
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Verplank William'],Haptic Music Exercises
0,1,Vancouver BC Canada,2005,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Villar Nicolas' u'Lindsay Adam T.' u'Gellersen Hans'],Pin \& Play \& Perform: A rearrangeable interface for musical composition and performance
0,1,Vancouver BC Canada,2005,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Wang Derek'],Bubbaboard and Mommaspeaker: Creating Digital Tonal Sounds from an Acoustic Percussive Instrument
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Wang Ge' u'Cook Perry R.'],Yeah ChucK It! = > Dynamic  Controllable Interface Mapping
0,1,Vancouver BC Canada,2005,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Weinberg Gil' u'Driscoll Scott'],iltur -- Connecting Novices and Experts Through Collaborative Improvisation
0,1,Vancouver BC Canada,2005,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Wingstedt Johnny' u'Liljedahl Mats' u'Lindberg Stefan' u'Berg Jan'],REMUPP -- An Interactive Tool for Investigating Musical Properties and Relations
1,0,Vancouver BC Canada,2005,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Yonezawa Tomoko' u'Suzuki Takahiko' u'Mase Kenji' u'Kogure Kiyoshi'],HandySinger : Expressive Singing Voice Morphing using Personified Hand-puppet Interface
0,1,Paris France,2006,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""d'Alessandro Nicolas"" u""d'Alessandro Christophe"" u'{Le Beux} Sylvain' u'Doval Boris']",Real-time CALM Synthesizer: New Approaches in Hands-Controlled Voice Synthesis
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Aylward Ryan' u'Paradiso Joseph A.'],Sensemble: A Wireless Compact Multi-User Sensor System for Interactive Dance
1,0,Paris France,2006,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Beilharz Kirsty' u'Jakovich Joanne' u'Ferguson Sam'],Hyper-shaku (Border-crossing): Towards the Multi-modal Gesture-controlled Hyper-Instrument
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bennett Peter'],{PET}ECUBE: a Multimodal Feedback Interface
0,1,Paris France,2006,5,NIME,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u""Bevilacqua Fr\\'{e}d\\'{e}ric"" u'Rasamimanana Nicolas' u""Fl\\'{e}ty Emmanuel"" u'Lemouton Serge' u'Baschet Florence']",The Augmented Violin Project: Research Composition and Performance Report
0,1,Paris France,2006,4,NIME,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Birchfield David' u'Phillips Kelly' u""Kidan\\'{e} Assegid"" u'Lorig David']",Interactive Public Sound Art: a case study
0,1,Paris France,2006,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bonardi Alain' u'Truck Isis' u'Akdag Herman'],Towards a Virtual Assistant for Performers and Stage Directors
0,1,Paris France,2006,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Borchers Jan' u'Hadjakos Aristotelis' u'M\\""{u}hlh\\""{a}user Max']",MICON A Music Stand for Interactive Conducting
0,1,Paris France,2006,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bottoni Paolo' u'Faralli Stefano' u'Labella Anna' u'Pierro Mario'],Mapping with Planning Agents in the Max/MSP Environment: the GO/Max Language
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bowers John' u'Villar Nicolas'],Creating Ad Hoc Instruments with Pin\&Play\&Perform
0,1,Paris France,2006,4,NIME,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Breinbjerg Morten' u'Caprani Ole' u'Lunding Rasmus' u'Kramhoft Line'],An Acousmatic Composition Environment
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Bryan-Kinns Nick' u'Healey Patrick G.'],Decay in Collaborative Music Making
1,0,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Burns Anne-Marie' u'Wanderley Marcelo M.'],Visual Methods for the Retrieval of Guitarist Fingering
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Burtner Matthew'],Perturbation Techniques for Multi-Performer or Multi- Agent Interactive Musical Interfaces
0,1,Paris France,2006,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Crevoisier Alain' u""Bornand C\\'{e}dric"" u'Guichard Arnaud' u'Matsumura Seiichiro' u'Arakawa Chuichi']",Sound Rose: Creating Music and Images with a Touch Table
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Davidson Philip L.' u'Han Jefferson Y.'],Synthesis and Control on Large Scale Multi-Touch Sensing Displays
0,1,Paris France,2006,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Dimitrov Smilen' u'Serafin Stefania'],A Simple Practical Approach to a Wireless Data Acquisition Board
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Dobrian Christopher' u'Koppelman Daniel'],The E in NIME: Musical Expression with New Computer Interfaces
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Farwell Neal'],Adapting the Trombone: a Suite of Electro-acoustic Interventions for the Piece
0,1,Paris France,2006,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Favilla Stuart' u'Cannon Joanne'],Children of Grainger: Leather Instruments for Free Music
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Ferguson Sam'],Learning Musical Instrument Skills Through Interactive Sonification
0,1,Paris France,2006,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Francois Alexander R.' u'Chew Elaine'],An Architectural Framework for Interactive Music Systems
0,1,Paris France,2006,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Freed Adrian' u'Avizienis Rimas' u'Wright Matthew'],Beyond 0-5{V}: Expanding Sensor Integration Architectures
0,1,Paris France,2006,4,NIME,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Freed Adrian' u'Wessel David' u'Zbyszynski Michael' u'Uitti Frances M.'],Augmenting the Cello
1,0,Paris France,2006,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Gaye Lalya' u'Holmquist Lars E.' u'Behrendt Frauke' u'Tanaka Atau'],Mobile Music Technology: Report on an Emerging Community
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Geiger G\\""{u}nter']",Using the Touch Screen as a Controller for Portable Computer Music Instruments
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Goto Suguru'],The Case Study of An Application of The System {\textquotedblleft}BodySuit{\textquotedblright} and {\textquotedblleft}RoboticMusic{\textquotedblright}: Its Introduction and Aesthetics
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Gurevich Michael'],JamSpace: Designing A Collaborative Networked Music Space for Novices
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hamel Keith'],Integrated Interactive Music Performance Environment
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hamilton Robert'],Bioinformatic Feedback: Performer Bio-data as a Driver for Real-time Composition
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hansen Kjetil F.' u'Bresin Roberto'],Mapping Strategies in DJ Scratching
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hindman David'],Modal Kombat: Competition and Choreography in Synesthetic Musical Performance
0,1,Paris France,2006,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Holm Jukka' u'Arrasvuori Juha' u'Havukainen Kai'],Using MIDI to Modify Video Game Content
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Hsu William'],Managing Gesture and Timbre for Analysis and Instrument Control in an Interactive Environment
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jacquemin Christian' u'de Laubier Serge'],Transmodal Feedback as a New Perspective for Audio-visual Effects
0,1,Paris France,2006,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jensenius Alexander R.' u'Kvifte Tellef' u'God\\o y Rolf I.'],Towards a Gesture Description Interchange Format
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Johnson Colin G.' u'Gounaropoulos Alex'],Timbre Interfaces using Adjectives and Adverbs
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'de Jong Staas'],A Tactile Closed-Loop Device for Musical Interaction
0,1,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Jord\\`{a} Sergi' u'Alonso Marcos'],Mary Had a Little scoreTable* or the reacTable* Goes Melodic
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Kartadinata Sukandar'],The Gluion Advantages of an {FPGA}-based Sensor Interface
0,1,Paris France,2006,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[u'Kessous Lo\\""{\\i}c' u'Castet Julien' u'Arfib Daniel']",GXtar' an Interface Using Guitar Techniques
1,0,Paris France,2006,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Kimura Mari' u'Risset Jean-Claude'],Auditory Illusion and Violin: Demonstration of a Work by Jean-Claude Risset Written for Mari Kimura
0,1,Paris France,2006,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[u'Kiser Spencer'],spinCycle: a Color-Tracking Turntable Sequencer
