Gender1F,Gender1M,Place,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,GenderM,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,Title
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandroff Howard,Realizing the Spacialization Processing of Dialogue Des L‰Û¡_Ç_ãombre Double
1,0,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serra Marie Helene,Stochastic Music/Xenakis
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bilmes Jeff,A Model for Musical Rhythm
0,1,USA,1992,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bresin Roberto; De Poli Giovanni; Vidolin Alvise,Symbolic and Sub-Symbolic Rules Systems for Real-Time Score Performance
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honing Henkjan,Expresso a Strong and Small Editor for Expression
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garton Brad,Virtual Performance Modelling
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oppenheim Daniel V.,Compositional Tools for Adding Expression to Music in DMIX
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosenthal David,Intelligent Rhythm Tracking
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruffcorn Donald,Livestep: Editing Step Quantized Music from Libraries of Live Performance
0,1,USA,1992,6,ICMC,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson Tim; Hunt Andy; Kirk Ross; Mcgilly Unknown; Orton Richard; Watkinson Sean,From Score to Unit Generator: A Hierarchical View of MIDAS
0,0,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boynton Lee Richard,Music Programming in Scheme
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orton Richard; Kirk Ross,Tabula Vigilans
0,1,USA,1992,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otto Peter; Bidlack Rick; Master Stephen,MixNet: A Comprehensive Digital Audio Production System
1,0,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scaletti Carla,Polymorphic Transformations in Kyma
0,1,USA,1992,4,ICMC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bloch Georges; Assayag G_Ïå©rard; Warusfel Olivier; Jullien Jean-Pascal,Spatializer: From Room Acoustics to Virtual Acoustics
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chomyszyn Jan,Loudness as a Cue in Distance Perception
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kendall Gary S.,Directional Sound Processing in Stereo Reproduction
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loy Gareth; Freed Daniel J.,The Frox Digital Audio System
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaffe David A.; Schloss Andrew,"The Making of ""Widlife"": Species of Interaction"
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cook Perry R.,A Meta-Wind-Instrument Physical Model and a Meta-Controller for Real-Time Performance Control
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Michael; Wessel David,Connectionist Models for Real-Time Control of Synthesis and COmpositional Algorithms
1,0,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bauman Marcia L.,The International Digital Electro-Acoustic Music Archive
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boulanger Richard,Making Music with Csound for the Macintosh
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wyman Daniel; Br_Ï_uninger J_Ï_rgen,Old World New World Third World Studios
1,0,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de Vitis Alessandra,The Activities of CRM (Centro Ricerche Musicali)
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabel Gerald; Upchurch Jay,The Constance J. Upchurch Studio for Electro-Acoustical Music
1,0,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kuchera-Morin JoAnn; Scott Douglas,The Center for Computer Music Research and Composition
0,1,USA,1992,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lunden Peter; Rajka Peter; Ungvary Tamas,Studio Reort from the KACOR Multimedia Lab
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otto Peter,Studio Report: SUNY Buffalo
0,1,USA,1992,4,ICMC,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pape Gerard; Raczinski Jean-Michel; Marino Gerard; Serra Marie Helene,Musical Creation at Ateliers UPIC and CEMAMu
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinkston Russell,The University of Texas Accelerando Project: An Update
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Povall Richard M.,iEAR Studios: Studio Report
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rimmer John; Elmsly John,Studio Report: Compositional Studios School of Music University of Auckland New Zealand
0,1,USA,1992,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosenboom David; Coniglio Mark; Subotnick Morton,Center for Experiments in Art Information and Technology (CEAIT): Studio Report
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Joel,The STEIM Studio Report
0,1,USA,1992,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shimony Uri; Gerner Moti; Markel Shlomo,Studio Report: a New Icon Musical Notation System - TAL
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slawson Wayne,CSound Version of the Klatt Speech Synthesizer: A University of California Davis Studio Report
0,0,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ying Yu,Computer Music in China
0,1,USA,1992,6,ICMC,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrenacci Paolo; Favreau Emmanuel; Larosa Unknown; Prestigiacomo Angelo; Rosati Claudio; Sapir Silvyane,MARS: RT20M/EDIT20-Development Tools and Graphical User Interface for Sound Generation Board
0,1,USA,1992,4,ICMC,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paladin Andrea; Favreau Emmanuel; Armani Fabio; Bizzarri Lorenza,MARS: DSP Environment and Applications
0,1,USA,1992,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cavaliere Sergio; Di Giugno Giuseppe; Guarino Eugenio,MARS: The X20 Device and SM100 Board
0,1,USA,1992,2,ICMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmieri Giuliano; Sapir Silbyane,MARS: Musical Applications
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson Tim M.; Kirk Ross,Electroacoustic Scoring with Phase-Vocoding Instruments Using the E-Scape Composition System
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bates John A.,MAX + UniSon - Interactive Control of a Digital Signal Multiprocessor
0,1,USA,1992,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyls Peter,Dynamic Models for Musical Interaction in Virtual Reality
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bolas Mark; Stone Phil,Virtual Mutant Theremin
0,1,USA,1992,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marks Miles A.; Briggs Nicolas L.,Resource Utilisation for a Real-Time Instrument Design Language
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chowning John M.,Computer Music: A Grand Adventure and Some Thoughts About Loudness
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yuasa Joji,Cosmology and Technology in Music
0,0,Japan,1993,4,ICMC,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simura Satosi; Tukitani Tuneko; Seyama Toru; Yamaguti Osamu,Simplicity as complexity - technicalities and aesthetics of Japanese musical instruments and music
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pape Gerard; Rocton Didier,UPIC Special Session
0,1,Japan,1993,5,ICMC,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tanaka Atau; Austin Larry; Cope David; Herman Martin; Laske Otto ,Position Papers for the Second Panel on Algorithmic Music
0,1,Japan,1993,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V_Ï_lim_Ï_ki Vesa; Karjalainen Matti; Laakso Timo I.,Modeling of Woodwind Bores with Finger Holes
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Van Duyne Scott A.; Smith III Julius O.,Physical Modeling with the 2-D Digital Waveguide Mesh
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rodet Xavier,Flexible Yet Controllable Physical Models: A Nonlinear Dynamics Approach
0,1,Japan,1993,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karjlainen Matti; V_Ï_lim_Ï_ki Vesa; J_Ï_Ônosy Zolt_Ï_Ôn,Towards High-Quality Sound Synthesis of the Guitar and String Instruments
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Smith III Julius O.,Efficient Synthesis of Stringed Musical Instruments
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szilas Nicolas; Cadoz Claude,Physical Models That Learn
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chafe Chris,Tactile Audio Feedback
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Traux Barry,Time-Shifting and Transposition of Sampled Sound with a Real-Time Granulation Technique
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kronland-Martinet Richard; Guillemain Philippe,Towards Non-Linear Resynthesis of Instrumental Sounds
0,1,Japan,1993,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Depalle Philippe; Garcia Guillermo; Rodet Xavier,Analysis of Sound for Additive Synthesis: Tracking of Partials Using Hidden Markov Models
0,1,Japan,1993,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Freed Adrian; Rodet Xavier; Depalle Philippe ,Synthesis and Control of Hundreds of Sinusoidal Partials on a Desktop Computer without Custom Hardware
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roads Curtis,Musical Sound Transformation by Convolution
0,1,Japan,1993,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pressing Jeff; Scallan Chris; Dicker Neil,Visualization and Predictive Modelling of Musical Signals using Embedding Techniques
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Soulodre Gilbert A.; Stammen Dale R.,A Binaural Recording and Playback System for the Reproduction of Virtual Concert Halls
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kendall Gary S.,PinnaWorks: a NeXT Application for Three-Dimensional Sound Processing in Real-Time
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apel Theodore,Spectral Transformation and Cross Synthesis of Sinusoidal Analysis Peaks
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tanaka Atau,Musical Technical Issues in Using Interactive Instrument Technology with Application to the BioMuse
0,0,Japan,1993,4,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kanamori Tautomu; Katayose Haruhiro; Simura Satosi; Inokuchi Seiji,Gesture Sensor in Virtual Performer
0,1,Japan,1993,3,ICMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cook Perry; Morrill Dexter; Smith Julius O.,A MIDI Control and Performance System for Brass Instruments
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Puckette Miller; Settel Zack,Nonobvious roles for electronics in performance enhancement
0,1,Japan,1993,7,ICMC,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Katayose Haruhro; Kanamori Tsutomu; Kamei Katsuyuki; Nagashima Yoichi; Sato Kosuke; Inokuchi Seiji; Simura Satosi,Virtual Performer
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pope Stephen Travis; Fahlen Lennart E.,The Use of 3-D Audio in a Synthetic Environment: An Aural Renderer for a Distributed Virtual Reality System
0,1,Japan,1993,3,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inoue Wataru; Hashimoto Shuji; Ohteru Sadamu,A Computer Music System for Human Singing
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bargar Robin,Virtual Sound Compostion for the CAVE
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zicarelli David,Remote Control Applications using 'Smart-Controllers' in Versatile Hardware Configurations
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skries Dale; Hallstrom Jonathan,Krayola: A Flexible Robust and User-friendly Precompositional Sketching Environment
0,1,Japan,1993,2,ICMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hebel Kurt J.; Scaletti Carla,The Software Architecture of the Kyma System
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dannenberg Roger B.,The Implementation of Nyquist A Sound Synthesis Language
0,1,Japan,1993,2,ICMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lee Michael A.; Wessel David,Real-Time Neuro-Fuzzy Systems for Adaptive Control of Musical Processes
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliot Kevin,A Behavioral or Actor-Based Paradigm of Sound Production and Studio Composition
0,1,Japan,1993,5,ICMC,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Takala Tapio; Hahn James; Gritz Larry; Geigel Joe; Lee Jong Won,Using Physically-Based Models and Genetic Algorithms for Functional Composition of Sound Signals Synchronized to Animated Motion
0,1,Japan,1993,4,ICMC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Depalle Philippe; Rodet Xavier; Galas Thierry; Eckel Gerhard,Generalized Diphone Control
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lippe Cort,A Musical Application of Real-time Granular Sampling Using the IRCAM Signal Processing Workstation
0,1,Japan,1993,1,ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Herman Martin,Deterministic Chaos Iterative Models Dynamical Systems and Their Application in Algorithmic Composition
