,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
,"Fasciani, Stefano; Wyse, Lonce",Stefano,male,Slovenia,2012,2,ADAPTING GENERAL PURPOSE INTERFACES TO SYNTHESIS ENGINES USING UNSUPERVISED DIMENSIONALITY REDUCTION TECHNIQUES AND INVERSE MAPPING FROM FEATURES TO PARAMETERS,ICMC,Lonce,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,None,,,,,,,,,,,,,,,
,"Salvati, Daniele; Canazza, Sergio; Foresti, Gian Luca",Daniele,male,Slovenia,2012,3,A MICROPHONE ARRAY INTERFACE FOR REAL-TIME INTERACTIVE MUSIC PERFORMANCE,ICMC,Sergio,male,Gian,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,1,0.99,,,,,,,,,,,,,,
,"Granroth-Wilding, Mark; Steedman, Mark",Mark,male,Slovenia,2012,2,STATISTICAL PARSING FOR HARMONIC ANALYSIS OF JAZZ CHORD SEQUENCES,ICMC,Mark,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Van Cauwelaert, Sascha; GutiМ©rrez, Gustavo; Van Roy, Peter",Sascha,None,Slovenia,2012,3,A NEW APPROACH FOR CONSTRAINT PROGRAMMING IN MUSIC USING RELATION DOMAINS,ICMC,Gustavo,male,Peter,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,1,1,,,,,,,,,,,,,,
,"Dobrian, Christopher",Christopher,male,Slovenia,2012,1,A METHOD FOR COMPUTER CHARACTERIZATION OF ‰ЫПGESTURE‰Ыќ IN MUSICAL IMPROVISATION,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Bretan, Mason; Cicconet, Marcelo; Nikolaidis, Ryan; Weinberg, Gil",Mason,male,Slovenia,2012,4,DEVELOPING AND COMPOSING FOR A ROBOTIC MUSICIAN USING DIFFERENT MODES OF INTERACTION,ICMC,Marcelo,male,Ryan,male,Gil,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1,0.99,0.95,,,,,,,,,,,,,
,"Eckel, Gerhard; Rumori, Martin; PirrМ_, David; GonzМБlez-Arroyo, RamМ_n",Gerhard,male,Slovenia,2012,4,A FRAMEWORK FOR THE CHOREOGRAPHY OF SOUND,ICMC,Martin,male,David,male,RamМ_n,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,
,"Wozniewski, Mike; Settel, Zack; Quessy, Alexandre; Matthews, Tristan; Courchesne, Luc",Mike,male,Slovenia,2012,5,SPATOSC: PROVIDING ABSTRACTION FOR THE AUTHORING OF INTERACTIVE SPATIAL SUDIO EXPERIENCES,ICMC,Zack,male,Alexandre,male,Tristan,male,Luc,male,,,,,,,,,,,,,,,,,,,,,,,,,1,0.98,1,0.95,0.97,,,,,,,,,,,,
,"Dolphin, Andrew",Andrew,male,Slovenia,2012,1,CYCLICAL FLOW: SPATIAL SYNTHESIS SOUND TOY AS MULTICHANNEL COMPOSITION TOOL,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Vogt, Katharina; Pirro, David; Rumori, Martin; Hoeldrich, Robert",Katharina,female,Slovenia,2012,4,SOUNDS OF SIMULATIONS: DATA LISTENING SPACE,ICMC,David,male,Martin,male,Robert,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,
,"Rubisch, Julian; Doppler, Jakob; Schuster, Stefan; Raffaseder, Hannes",Julian,male,Slovenia,2012,4,SEMANTIC MOVIE SCENE ANNOTATION FOR RAPID PROTOTYPING OF SCORE MUSIC,ICMC,Jakob,male,Stefan,male,Hannes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,1,0.96,,,,,,,,,,,,,
,"Kim, Tae Hun; Weinzierl, Stefan",Tae,male,Slovenia,2012,2,PHRASE BOUNDARY ESTIMATION IN MUSIC PERFORMANCE WITH HMM-BASED UNSUPERVISED LEARNING,ICMC,Stefan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,1,,,,,,,,,,,,,,,
,"Xiong, Bo; Izmirll, Ozgur",Bo,male,Slovenia,2012,2,AUDIO-TO-AUDIO ALIGNMENT USING PARTICLE FILTERS TO HANDLE SMALL AND LARGE SCALE PERFORMANCE DISCREPANCIES,ICMC,Ozgur,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,1,,,,,,,,,,,,,,,
,"Odowichuk, Gabrielle; Tzanetakis, George",Gabrielle,female,Slovenia,2012,2,BROWSING MUSIC AND SOUND USING GESTURES IN A SELF-ORGANIZED 3D SPACE,ICMC,George,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,,,,,,,,,,,,,,,
,"Smith, Benjamin; Garnett, Guy E.",Benjamin,male,Slovenia,2012,2,ADVANCING EXPERT HUMAN-COMPUTER INTERACTION THROUGH MUSIC,ICMC,Guy,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Tsai, Kun-Ting; Liu, Che-Wei; Tseng, Yu-Chung",Kun-Ting,None,Slovenia,2012,3,SURRSOUND,ICMC,Che-Wei,None,Yu-Chung,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,,,,,,,,,,,,,,
,"Thomas, Verena; Clausen, Michael",Verena,female,Slovenia,2012,2,MOTIFVIEWER: HIERARCHICAL PATTERN DETECTION,ICMC,Michael,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Siska, МЃdМБm",МЃdМБm,male,Slovenia,2012,1,PARTIAL TRACKING IN TWO STEPS,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Jekovec, MatevЃ_; DemЃБar, Janez; Brodnik, Andrej",MatevЃ_,male,Slovenia,2012,3,COMPUTER AIDED MELODIC ANALYSIS USING SUFFIX TREE,ICMC,Janez,male,Andrej,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.99,,,,,,,,,,,,,,
,"Knight, Peter",Peter,male,Slovenia,2012,1,"ALLOTROPE: WORKS FOR SOLO TRUMPET, LAPTOP, PEDALS AND GUITAR AMPLIFIER",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Forbes, Angus; Odai, Kiyomitsu",Angus,male,Slovenia,2012,2,ITERATIVE SYNAESTHETIC COMPOSING WITH MULTIMEDIA SIGNALS,ICMC,Kiyomitsu,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,None,,,,,,,,,,,,,,,
,"Pon, Aura; Ichino, Junko; Eagle, David; Sharlin, Ehud; D‰ЫЄAlessandro, Nicolas; Carpendale, Sheelagh",Aura,female,Slovenia,2012,6,VUZIK: A PAINTING GRAPHIC SCORE INTERFACE FOR COMPOSING AND CONTROL OF SOUND GENERATION,ICMC,Junko,female,David,male,Ehud,male,Nicolas,male,Sheelagh,female,,,,,,,,,,,,,,,,,,,,,,,0.98,1,1,1,1,1,,,,,,,,,,,
,"Einbond, Aaron; Trapani, Christopher; Schwarz, Diemo",Aaron,male,Slovenia,2012,3,PRECISE PITCH CONTROL IN REAL TIME CORPUS-BASED CONCATENATIVE SYNTHESIS,ICMC,Christopher,male,Diemo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,None,,,,,,,,,,,,,,
,"Grill, Thomas; Flexer, Arthur",Thomas,male,Slovenia,2012,2,VISUALIZATION OF PERCEPTUAL QUALITIES IN TEXTURAL SOUNDS,ICMC,Arthur,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.98,,,,,,,,,,,,,,,
,"Gabrielli, Leonardo; Gabrielli, Daniele",Leonardo,male,Slovenia,2012,2,THE YIN YANG THEORY IN SOUND AND MUSIC: A FIRST EXPLORATION,ICMC,Daniele,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.86,,,,,,,,,,,,,,,
,"Schwarz, Diemo; Hackbarth, Benjamin",Diemo,male,Slovenia,2012,2,NAVIGATING VARIATION: COMPOSING FOR AUDIO MOSAICING,ICMC,Benjamin,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,,,,,,,,,,,,,,,
,"Pirnia, Abbas; McCormack, Jon",Abbas,male,Slovenia,2012,2,COMPRESSED MULTIDIMENSIONAL TREES FOR EVOLUTIONARY MUSIC REPRESENTATION,ICMC,Jon,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Mudd, Tom",Tom,male,Slovenia,2012,1,"FLEXIBILITY, SUBTLETY AND SPONTANEITY IN NEW INSTRUMENT DESIGN: THE FEEDBACK JOYPAD",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"McGee, Ryan; Wright, Matthew",Ryan,male,UK,2011,2,Sound Element Spatializer,ICMC,Matthew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,,
,"Melchior, Frank; Michaelis, Uwe; Steffens, Robert",Frank,male,UK,2011,3,Spatial Mastering - a new concept for spatial sound design in object-based audio scenes,ICMC,Uwe,male,Robert,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
,"Ness, Steven; Odowichuk, Gabrielle; Driessen, Peter; Tzanetakis, George",Steven,male,UK,2011,4,Controlling Real Time Sound Spatialization Using The Radiodrum,ICMC,Gabrielle,female,Peter,male,George,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,1,0.99,,,,,,,,,,,,,
,"Wakefield, Graham; Smith, Wesley",Graham,male,UK,2011,2,COSM: A toolkit for composing immersive audio-visual worlds of agency and autonomy,ICMC,Wesley,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Sazdov, Robert",Robert,male,UK,2011,1,The influence of sub-woofer frequencies within a multi-channel loudspeaker configuration on the perception of spatial attributes in a concert hall environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Macedo, Frederico",Frederico,male,UK,2011,1,"Phenomenology, Spatial Music and the Composer: prelude to a phenomenology of space in acousmatic music",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Kendall, Gary S.; Cabrera, AndrМ©s",Gary,male,UK,2011,2,Why things don't work: What you need to know about spatial audio,ICMC,AndrМ©s,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Valiquet, Patrick",Patrick,male,UK,2011,1,The Spatialisation of Stereophony: Taking Positions in Post-War Electroacoustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Kirke, Alexis; Miranda, Eduardo R.",Alexis,male,UK,2011,2,Developing methods for computer programming by musical performance and composition,ICMC,Eduardo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,1,,,,,,,,,,,,,,,
,"Battey, Brett",Brett,male,UK,2011,1,Sound synthesis and composition with compression-controlled feedback,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"DМ¦bereiner, Luc",Luc,male,UK,2011,1,PhinGen: A Physically Informed Stochastic Synthesis Generator,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,
,"Ariza, Christopher; Cuthbert, Michael Scott",Christopher,male,UK,2011,2,"The music21 Stream: A New Object Model for Representing, Filtering, and Transforming Symbolic Musical Structures",ICMC,Michael,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Eacott, John",John,male,UK,2011,1,Flood Tide See Further: Sonification as Musical Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Lindborg, PerMagnus; Beetuan Koh, Joyce",PerMagnus,male,UK,2011,2,Multi-dimensional spatial sound design for 'On the String',ICMC,Joyce,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.97,,,,,,,,,,,,,,,
,"Gao, Mingfei Mike",Mingfei,None,UK,2011,1,"CYCLIC-N, a real-time mobile multi-touch application for composition, improvisation and education",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,
,"Bresson, Jean; Schumacher, Marlon",Jean,male,UK,2011,2,Representation and Interchange of Sound Spatialization Data for Compositional Applications,ICMC,Marlon,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,1,,,,,,,,,,,,,,,
,"Miranda, Eduardo R.; Adamatzky, Andrew; Jones, Jeff",Eduardo,male,UK,2011,3,Unconventional Computing for Music: Sound Synthesis with Slime Mould,ICMC,Andrew,male,Jeff,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
,"Lazzarini, Victor; Kleimola, Jari; Timoney, Joseph; VМ_limМ_ki, Vesa",Victor,male,UK,2011,4,Aspects of second order feedback AM synthesis,ICMC,Jari,male,Joseph,male,Vesa,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.99,0.93,,,,,,,,,,,,,
,"Norilo, Vesa",Vesa,male,UK,2011,1,Designing Synthetic Reverberators in Kronos,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,
,"Schacher, Jan C.; Bisig, Daniel; Neukom, Martin",Jan,male,UK,2011,3,Composing with Swarm Algorithms - Creating interactive audio-visual pieces with flocking behavior,ICMC,Daniel,male,Martin,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1,1,,,,,,,,,,,,,,
,"TrМ_tzschler von Falkenstein, Jan; Baracskai, Zlatko",Jan,male,UK,2011,2,A Graphical User Interface for Supercollider Audio Units,ICMC,Zlatko,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1,,,,,,,,,,,,,,,
,"Grierson, Mike; Kiefer, Chris; Yee-King, Matthew",Mike,male,UK,2011,3,Progress Report on the EAVI BCI Toolkit for Music: Musical Applications of Algorithms for use with consumer brain computer interfaces,ICMC,Chris,male,Matthew,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.93,1,,,,,,,,,,,,,,
,"van Nispen tot Pannerden, Than; Huiberts, Sander; Donders, Sebastiaan; Koch, Stan",Than,male,UK,2011,4,The NLN-Player: A system for nonlinear music in games,ICMC,Sander,male,Sebastiaan,male,Stan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,1,1,0.97,,,,,,,,,,,,,
,"Berndt, Axel",Axel,male,UK,2011,1,Musical Tempo Curves,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
,"Yee-King, Matthew John",Matthew,male,UK,2011,1,An autonomous timbre matching improviser,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Pearse, Stephen A.",Stephen,male,UK,2011,1,Gestural Mappings: Towards the Creation of a Three Dimensional Composition Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Lynch, Hugh; Sazdov, Robert",Hugh,male,UK,2011,2,An ecologically valid experiment for the comparison of established spatial techniques,ICMC,Robert,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Boenn, Georg; Brain, Martin; De Vos, Marina; ffitch, John",Georg,male,UK,2011,4,Anton - A Rule-Based Composition System,ICMC,Martin,male,Marina,female,John,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.99,0.99,,,,,,,,,,,,,
,"Serquera, Jaime; Miranda, Eduardo R.",Jaime,male,UK,2011,2,Cellular automata dynamic control for sound design with histogram mapping synthesis and the multitype voter model,ICMC,Eduardo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,,
,"Erbe, Tom",Tom,male,UK,2011,1,PVOC KIT: new applications of the phase vocoder,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Polfreman, Richard",Richard,male,UK,2011,1,Multi-modal instrument: towards a platform for comparative controller evaluation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Kirke, Alexis; Miranda, Eduardo; Chiaramonte, Antonino; Troisi, Anna R.; Matthias, John; Radtke, Jeff; Fry, Nicholas; McCabe, Catherine; Bull, Martyn",Alexis,male,UK,2011,9,Cloud chamber: a performance involving real time two-way interaction between subatomic radioactive particles and violinist,ICMC,Eduardo,male,Antonino,male,Anna,female,John,male,Jeff,male,Nicholas,male,Catherine,female,Martyn,male,,,,,,,,,,,,,,,,,0.52,1,1,1,0.99,1,1,1,1,,,,,,,,
,"Clement, Ross",Ross,male,UK,2011,1,Automatic Synthesiser Programming,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,
,"Gold, Nicolas; Krinke, Jens; Harman, Mark; Binkley, David",Nicolas,male,UK,2011,4,Cloning in Max/MSP Patches,ICMC,Jens,male,Mark,male,David,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,
,"Pasoulas, Aki",Aki,male,UK,2011,1,Stimulus Complexity and Time Judgments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,
,"Hong Park, Tae; Hyman, David; Leonard, Peter; Hermans, Phillip",Tae,male,UK,2011,4,Towards a comprehensive framework for electro-acoustic music analysis,ICMC,David,male,Peter,male,Phillip,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,1,1,1,,,,,,,,,,,,,
,"Woolley, Jason",Jason,male,UK,2011,1,Mapping change over time within stereo Acousmatic Music ‰ЫТ A Case Study,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Emanuele Cella, Carmine",Carmine,male,UK,2011,1,Sound-types: a new framework for symbolic sound analysis and synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
,"Dannenberg, Roger B.",Roger,male,UK,2011,1,A Virtual Orchestra for Human-Computer Music Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"d‰ЫЄAlessandro, Nicolas; Dutoit, Thierry; Fels, Sidney; Ooge, Christophe",Nicolas,male,UK,2011,4,Analysis-by-Performance: Gesturally-Controlled Voice Synthesis as an Input for Modelling of Vibrato in Singing,ICMC,Thierry,male,Sidney,male,Christophe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,0.76,0.99,,,,,,,,,,,,,
,"Ramos, Javier; Cadiz, Rodrigo F.",Javier,male,UK,2011,2,Sound synthesis model based on the simulation of a gaussian bouncing wave packet,ICMC,Rodrigo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"MМ_ller, Meinard; Konz, Verena; Jiang, Nanzhu; Zuo, Zhe",Meinard,male,UK,2011,4,A Multi-perspective user interface for music signal analysis,ICMC,Verena,female,Nanzhu,female,Zhe,male,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,None,0.86,,,,,,,,,,,,,
,"Todoroff, Todor; Benmadhkour, Radhwan; Chessini, Ricardo",Todor,male,UK,2011,3,Multimodal Control of Music and Fire Patterns,ICMC,Radhwan,male,Ricardo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
,"Colmenares, Juan A.; Saxton, Ian; Battenberg, Eric; Avizienis, Rimas; Peters, Nils; Asanovic, Krste; Kubiatowicz, John D.; Wessel, David",Juan,male,UK,2011,8,Real-time Musical Applications on an Experimental Operating System for Multi-Core Processors,ICMC,Ian,male,Eric,male,Rimas,None,Nils,male,Krste,male,John,male,David,male,,,,,,,,,,,,,,,,,,,0.99,0.99,1,0.75,0.99,1,0.99,1,,,,,,,,,
,"Hope, Cat; Vickery, Lindsay",Cat,female,UK,2011,2,Screen Scores: New Media Music Manuscripts,ICMC,Lindsay,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.95,,,,,,,,,,,,,,,
,"Bossis, Bruno",Bruno,male,UK,2011,1,History of electroacoustic music through filmed sources: an example at IRCAM,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Ratcliffe, Robert",Robert,male,UK,2011,1,New forms of hybrid musical discourse: an exploration of stylistic and procedural crossfertilisation between contemporary art music and electronic dance music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Donnarumma, Marco",Marco,male,UK,2011,1,XTH SENSE: a study of muscle sounds for an experimental paradigm of musical performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Gabrielli, Leonardo; VМ_limМ_ki, Vesa; Bilbao, Stefan",Leonardo,male,UK,2011,3,Real-time emulation of the Clavinet,ICMC,Vesa,male,Stefan,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.93,1,,,,,,,,,,,,,,
,"Pigott, Jon; Kontogeorgakopoulos, Alexandros",Jon,male,UK,2011,2,Physical Thinking: two approached to mechanical sound design,ICMC,Alexandros,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
,"Ahmad, Wasim; Kondoz, Ahmet M.",Wasim,male,UK,2011,2,Analysis and Synthesis of Hand Clapping Sounds Based on Adaptive Dictionary,ICMC,Ahmet,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.99,,,,,,,,,,,,,,,
,"Kirke, Alexis; Miranda, Eduardo R.",Alexis,male,UK,2011,2,Emergent Construction of melodic pitch and hierarchy through agents communicating emotion without melodic intelligence,ICMC,Eduardo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,1,,,,,,,,,,,,,,,
,"Schedel, Margaret; Fiebrink, Rebecca",Margaret,female,UK,2011,2,A Demonstration of Bow Articulation Recognition with Wekinator and K-Bow,ICMC,Rebecca,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1,,,,,,,,,,,,,,,
,"Grierson, Mike; Kiefer, Chris",Mike,male,UK,2011,2,"Maximillian: An easy to use, cross platform C++ Toolkit for interactive audio and synthesis applications",ICMC,Chris,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.93,,,,,,,,,,,,,,,
,"Kirke, Alexis; Bonnot, Matthieu; Miranda, Eduardo R.",Alexis,male,UK,2011,3,Towards using expressive performance algorithms for typist emotion detection,ICMC,Matthieu,male,Eduardo,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,1,1,,,,,,,,,,,,,,
,"Brent, William",William,male,UK,2011,1,A perceptually based onset detector for real-time and offline audio parsing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Bond, Daryn",Daryn,male,UK,2011,1,The Harmonic Matrix: Exploring the geometry of Pitch,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,
,"Perkins, Rhys",Rhys,male,UK,2011,1,Mapping 3D Objects To Synthesised Sound Using A Simulated Physics System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,
,"Canning, Rob",Rob,male,UK,2011,1,The M2 Compositions: A Technical Overview of a Modular Work Flow Towards the Creation of a Video Score,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,
,"Kretz, Johannes",Johannes,male,UK,2011,1,KLANGPILOT - a new interface for ‰ЫПwriting‰Ыќ (not only) synthetic sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Otondo, Felipe",Felipe,male,UK,2011,1,Flexible spatial design for dance performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Hamanaka, Masathoshi; Yoshiya, Mikito; Yoshida, Shyuhei",Masathoshi,None,UK,2011,3,Constructing Music Applications for Smartphones,ICMC,Mikito,None,Shyuhei,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,,,,,,,,,,,,,,
,"Schwarz, Diemo; Cahen, Roland; Brument, FranМ¤ois; Ding, Hui; Jacquemin, Christian",Diemo,male,UK,2011,5,Sound Level of Detail in Interactive Audiographic 3D Scenes,ICMC,Roland,male,FranМ¤ois,male,Hui,female,Christian,male,,,,,,,,,,,,,,,,,,,,,,,,,None,1,0.99,0.79,0.99,,,,,,,,,,,,
,"Nagashima, Yoichi",Yoichi,male,UK,2011,1,Untouchable instruments and Performances,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Wyse, Lonce; Tan, Keith; Kellock, Peter",Lonce,male,UK,2011,3,Representing and Automating Rhythmic Pattern Transformations,ICMC,Keith,male,Peter,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0.99,1,,,,,,,,,,,,,,
,"Weinel, Jonathan",Jonathan,male,UK,2011,1,Tiny Jungle: Psychedelic Techniques in Audio-Visual Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Schroeder, Benjamin; Ainger, Marc; Parent, Richard",Benjamin,male,UK,2011,3,"The Visible String, a Direct Audiovisual Model",ICMC,Marc,male,Richard,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
,"Bresson, Jean; Stroppa, Marco",Jean,male,UK,2011,2,The Control of the CHANT Synthesizer in OpenMusic: Modelling Continuous Aspects in Sound Synthesis,ICMC,Marco,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.99,,,,,,,,,,,,,,,
,"Ando, Daichi",Daichi,male,UK,2011,1,CACIE CB: Genetic programming based composition-aid system by shopping basket interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
,"Haworth, Christopher",Christopher,male,UK,2011,1,Composing with Absent Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
